"","XP","XM","log2FoldChange","pvalue","FDR","sig","start","end","chr"
"12930","XP_022317153.1","XM_022461445.1",-0.00458551956982637,0.670814889859233,0.999848345372641,"False",2616500,2619265,"NC_035781.1"
"12931","XP_022317154.1","XM_022461446.1",-0.00693744906013703,0.61208016000423,0.999848345372641,"False",23232957,23247178,"NC_035781.1"
"12932","XP_022317155.1","XM_022461447.1",0.0308741851491327,0.0989359505928437,0.965364849432754,"False",13268710,13285782,"NC_035781.1"
"12933","XP_022317156.1","XM_022461448.1",0.00531108274967549,0.261279179101805,0.999848345372641,"False",40730183,40797213,"NC_035781.1"
"12934","XP_022317157.1","XM_022461449.1",0.00357036146366886,0.212958853234352,0.999848345372641,"False",31930227,31951450,"NC_035780.1"
"12935","XP_022317158.1","XM_022461450.1",0.00304677679582287,0.511631809987043,0.999848345372641,"False",41267347,41270826,"NC_035781.1"
"12936","XP_022317159.1","XM_022461451.1",-0.00143171906694906,0.778538222017885,0.999848345372641,"False",41249265,41254847,"NC_035781.1"
"12937","XP_022317160.1","XM_022461452.1",-0.000582011210062272,0.950327096368545,0.999848345372641,"False",41236457,41247861,"NC_035781.1"
"12938","XP_022317161.1","XM_022461453.1",-0.00437907477371901,0.318622240118265,0.999848345372641,"False",46900359,46909197,"NC_035781.1"
"12939","XP_022317162.1","XM_022461454.1",0.00100171540080092,0.49612051581469,0.999848345372641,"False",8364884,8391989,"NC_035781.1"
"12940","XP_022317163.1","XM_022461455.1",-0.000735030194134102,0.790128413183403,0.999848345372641,"False",8364884,8391989,"NC_035781.1"
"12941","XP_022317164.1","XM_022461456.1",0.00520705714357445,0.0309045680088137,0.655450569257844,"False",8364884,8391989,"NC_035781.1"
"12942","XP_022317165.1","XM_022461457.1",-0.00243299232623995,0.283100834082577,0.999848345372641,"False",8364884,8391989,"NC_035781.1"
"12943","XP_022317166.1","XM_022461458.1",0.00223209553523248,0.715531959773695,0.999848345372641,"False",8364884,8391989,"NC_035781.1"
"12944","XP_022317169.1","XM_022461461.1",-0.00125920351217143,0.896826782451669,0.999848345372641,"False",29422014,29431442,"NC_035781.1"
"12945","XP_022317170.1","XM_022461462.1",0.00268230592304672,0.688878753616867,0.999848345372641,"False",11965950,11976572,"NC_035781.1"
"12946","XP_022317171.1","XM_022461463.1",0.000672759546290395,0.983331355152502,0.999848345372641,"False",11965950,11976572,"NC_035781.1"
"12947","XP_022317172.1","XM_022461464.1",0.015105178953716,0.107362028133672,0.987576893980995,"False",37856055,37893609,"NC_035781.1"
"12948","XP_022317173.1","XM_022461465.1",-0.00233507250986867,0.756472757552843,0.999848345372641,"False",44679769,44683275,"NC_035780.1"
"12949","XP_022317174.1","XM_022461466.1",0.00646640251751259,0.222347820013891,0.999848345372641,"False",651615,659433,"NC_035781.1"
"12950","XP_022317176.1","XM_022461468.1",-0.00196828311342022,0.319386038567803,0.999848345372641,"False",651615,659433,"NC_035781.1"
"12951","XP_022317177.1","XM_022461469.1",0.00387355910926223,0.000623863809191163,0.076914642844744,"False",21018770,21025872,"NC_035781.1"
"12952","XP_022317178.1","XM_022461470.1",-0.000818270666208481,0.728657529287992,0.999848345372641,"False",21018770,21025872,"NC_035781.1"
"12953","XP_022317179.1","XM_022461471.1",0.00992996274523383,0.291733786645576,0.999848345372641,"False",21026339,21032446,"NC_035781.1"
"12954","XP_022317180.1","XM_022461472.1",0.00568176256766935,0.389108584305039,0.999848345372641,"False",11037656,11055399,"NC_035781.1"
"12955","XP_022317181.1","XM_022461473.1",0.0254989393348037,0.0932465797037613,0.955916885491062,"False",11027064,11027064,"NC_035781.1"
"12956","XP_022317182.1","XM_022461474.1",0.00102827111406316,0.909058704818715,0.999848345372641,"False",25353040,25368611,"NC_035781.1"
"12957","XP_022317183.1","XM_022461475.1",-0.010559960399617,0.114671647031375,0.999848345372641,"False",6556441,6556441,"NC_035781.1"
"12958","XP_022317185.1","XM_022461477.1",-0.00796880284337776,0.197784858410393,0.999848345372641,"False",48452731,48453615,"NC_035780.1"
"12959","XP_022317186.1","XM_022461478.1",-6.34308303831211e-05,0.988605962321479,0.999848345372641,"False",6572426,6577609,"NC_035781.1"
"12960","XP_022317188.1","XM_022461480.1",-0.0107452690617519,0.346441033683768,0.999848345372641,"False",6626289,6626289,"NC_035781.1"
"12961","XP_022317193.1","XM_022461485.1",0.0170406722280984,0.0250422149804563,0.60432167178159,"False",6616902,6617357,"NC_035781.1"
"12962","XP_022317194.1","XM_022461486.1",-0.0198898179514216,0.311804936621482,0.999848345372641,"False",11669599,11677505,"NC_035781.1"
"12963","XP_022317197.1","XM_022461489.1",0.000168377504142331,0.958788710099167,0.999848345372641,"False",22308771,22385069,"NC_035781.1"
"12964","XP_022317198.1","XM_022461490.1",-0.00837599478450511,0.508455409309133,0.999848345372641,"False",20766527,20773814,"NC_035781.1"
"12965","XP_022317199.1","XM_022461491.1",0.00132535853671074,0.76833201061502,0.999848345372641,"False",61223365,61227534,"NC_035781.1"
"12966","XP_022317200.1","XM_022461492.1",-0.00616483050717547,0.197753064160811,0.999848345372641,"False",61212530,61220457,"NC_035781.1"
"12967","XP_022317201.1","XM_022461493.1",-0.00785276314407605,0.259952010065835,0.999848345372641,"False",61205532,61206571,"NC_035781.1"
"12968","XP_022317205.1","XM_022461497.1",0.00494141487532835,0.62946499297926,0.999848345372641,"False",15476595,15482611,"NC_035781.1"
"12969","XP_022317206.1","XM_022461498.1",-0.00364550706589435,0.698513252438276,0.999848345372641,"False",15470878,15476264,"NC_035781.1"
"12970","XP_022317208.1","XM_022461500.1",-0.000792136747674593,0.777727082916966,0.999848345372641,"False",15483384,15485509,"NC_035781.1"
"12971","XP_022317209.1","XM_022461501.1",-0.0306088972957163,0.0805726995545906,0.919559542075951,"False",35427092,35453143,"NC_035781.1"
"12972","XP_022317210.1","XM_022461502.1",-0.003528854505072,0.54633857659182,0.999848345372641,"False",44779870,44809086,"NC_035781.1"
"12973","XP_022317212.1","XM_022461504.1",0.014180697673726,0.291360651493627,0.999848345372641,"False",14154472,14161341,"NC_035781.1"
"12974","XP_022317213.1","XM_022461505.1",0.00903261736448087,0.444720091309628,0.999848345372641,"False",14154472,14161341,"NC_035781.1"
"12975","XP_022317214.1","XM_022461506.1",0.000126294814071202,0.92597683231887,0.999848345372641,"False",22398974,22403421,"NC_035781.1"
"12976","XP_022317217.1","XM_022461509.1",0.000164204527582692,0.899471788822329,0.999848345372641,"False",22398974,22403421,"NC_035781.1"
"12977","XP_022317218.1","XM_022461510.1",0.0291318904300275,0.079344161016838,0.914642198124667,"False",35295818,35304639,"NC_035781.1"
"12978","XP_022317219.1","XM_022461511.1",0.0256066344059617,0.0448330942847199,0.759360534447443,"False",14171194,14182028,"NC_035781.1"
"12979","XP_022317220.1","XM_022461512.1",-0.000163210529902725,0.974362623591084,0.999848345372641,"False",36393900,36409491,"NC_035781.1"
"12980","XP_022317221.1","XM_022461513.1",-0.000211876638478975,0.914572230053729,0.999848345372641,"False",36393900,36406532,"NC_035781.1"
"12981","XP_022317227.1","XM_022461519.1",0.00202038854856003,0.445590401278023,0.999848345372641,"False",6316236,6338444,"NC_035781.1"
"12982","XP_022317228.1","XM_022461520.1",0.00248441587221541,0.598401632516093,0.999848345372641,"False",6322010,6338444,"NC_035781.1"
"12983","XP_022317231.1","XM_022461523.1",-0.0017442831172176,0.856768957113881,0.999848345372641,"False",1159447,1164088,"NC_035781.1"
"12984","XP_022317232.1","XM_022461524.1",0.0111473534284237,0.502072662557232,0.999848345372641,"False",1165008,1171365,"NC_035781.1"
"12985","XP_022317233.1","XM_022461525.1",-0.00084685639821825,0.911116595252869,0.999848345372641,"False",1179023,1282384,"NC_035781.1"
"12986","XP_022317234.1","XM_022461526.1",0.00588066041460182,0.590260344054181,0.999848345372641,"False",54252200,54261085,"NC_035781.1"
"12987","XP_022317236.1","XM_022461528.1",0.00510476949494875,0.615364904535604,0.999848345372641,"False",54238932,54251683,"NC_035781.1"
"12988","XP_022317237.1","XM_022461529.1",0.000710607350647139,0.907601143132392,0.999848345372641,"False",54242602,54251683,"NC_035781.1"
"12989","XP_022317238.1","XM_022461530.1",-0.0137144561160508,0.406495251752941,0.999848345372641,"False",54261843,54267909,"NC_035781.1"
"12990","XP_022317239.1","XM_022461531.1",0.000710622513692326,0.946537512129658,0.999848345372641,"False",13293867,13300525,"NC_035781.1"
"12991","XP_022317244.1","XM_022461536.1",0.00112153556203567,0.78244602958088,0.999848345372641,"False",19169082,19181902,"NC_035781.1"
"12992","XP_022317253.1","XM_022461545.1",0.00311885029348861,0.0033509721717972,0.221287417487463,"False",19169180,19181902,"NC_035781.1"
"12993","XP_022317255.1","XM_022461547.1",-0.00412284126925629,0.040608276304475,0.722815801566379,"False",19169180,19181902,"NC_035781.1"
"12994","XP_022317257.1","XM_022461549.1",-0.00394999562136664,0.20755847347643,0.999848345372641,"False",51638707,51644051,"NC_035780.1"
"12995","XP_022317259.1","XM_022461551.1",-0.0345909643951584,0.131737422210645,0.999848345372641,"False",53244879,53251436,"NC_035781.1"
"12996","XP_022317260.1","XM_022461552.1",0.00482847339460321,0.556336099978152,0.999848345372641,"False",53244879,53251436,"NC_035781.1"
"12997","XP_022317261.1","XM_022461553.1",0.00119701705853759,0.855718145055811,0.999848345372641,"False",7898896,7901926,"NC_035781.1"
"12998","XP_022317262.1","XM_022461554.1",0.000598401780240839,0.706051885196324,0.999848345372641,"False",7899036,7901926,"NC_035781.1"
"12999","XP_022317263.1","XM_022461555.1",0.0187742055662272,0.298202369676888,0.999848345372641,"False",38382893,38386339,"NC_035781.1"
"13000","XP_022317264.1","XM_022461556.1",-0.0206057542477281,0.139400594707627,0.999848345372641,"False",36771361,36776681,"NC_035781.1"
"13001","XP_022317266.1","XM_022461558.1",0.00669392386955853,0.394623729007342,0.999848345372641,"False",36764251,36771016,"NC_035781.1"
"13002","XP_022317267.1","XM_022461559.1",-0.00122617546542335,0.567953956831124,0.999848345372641,"False",478071,492447,"NC_035781.1"
"13003","XP_022317268.1","XM_022461560.1",0.00794261338094329,0.101730234421321,0.972435834028047,"False",478373,492447,"NC_035781.1"
"13004","XP_022317269.1","XM_022461561.1",-0.0151937798997727,0.291802817088846,0.999848345372641,"False",22719758,22740457,"NC_035781.1"
"13005","XP_022317270.1","XM_022461562.1",-0.023678303426774,0.107605115084538,0.988824227741024,"False",22719758,22740242,"NC_035781.1"
"13006","XP_022317271.1","XM_022461563.1",0.000362807246577789,0.79827587897585,0.999848345372641,"False",6712533,6712533,"NC_035781.1"
"13007","XP_022317272.1","XM_022461564.1",-0.0032541539290076,0.619169152679889,0.999848345372641,"False",6704324,6710496,"NC_035781.1"
"13008","XP_022317273.1","XM_022461565.1",-0.0026428923678343,0.638372187190842,0.999848345372641,"False",6705417,6710496,"NC_035781.1"
"13009","XP_022317274.1","XM_022461566.1",-0.00445746379615055,0.746098865354586,0.999848345372641,"False",2678069,2681384,"NC_035781.1"
"13010","XP_022317276.1","XM_022461568.1",0.000412550066375531,0.965043661013821,0.999848345372641,"False",29669953,29685388,"NC_035781.1"
"13011","XP_022317277.1","XM_022461569.1",-0.000532254061590384,0.954699894776339,0.999848345372641,"False",29658953,29668490,"NC_035781.1"
"13012","XP_022317278.1","XM_022461570.1",0.00189675158039482,0.474340811771545,0.999848345372641,"False",48436738,48442793,"NC_035780.1"
"13013","XP_022317279.1","XM_022461571.1",-0.000407696078920865,0.696718165352955,0.999848345372641,"False",7500609,7501940,"NC_035781.1"
"13014","XP_022317280.1","XM_022461572.1",0.00979103955235687,0.346770138388469,0.999848345372641,"False",7500609,7501940,"NC_035781.1"
"13015","XP_022317282.1","XM_022461574.1",-0.00946079044709626,0.497834857434418,0.999848345372641,"False",33147110,33150225,"NC_035781.1"
"13016","XP_022317283.1","XM_022461575.1",0.000859563094045006,0.693520850694332,0.999848345372641,"False",12756582,12806351,"NC_035781.1"
"13017","XP_022317284.1","XM_022461576.1",-0.00180634131263127,0.809512012022384,0.999848345372641,"False",12756582,12806351,"NC_035781.1"
"13018","XP_022317285.1","XM_022461577.1",-0.000218489495648293,0.971203661669897,0.999848345372641,"False",12756582,12806351,"NC_035781.1"
"13019","XP_022317286.1","XM_022461578.1",-0.0044494008013602,0.22852701712814,0.999848345372641,"False",48436780,48442793,"NC_035780.1"
"13020","XP_022317287.1","XM_022461579.1",0.00051415723273901,0.74681563107261,0.999848345372641,"False",12756582,12813584,"NC_035781.1"
"13021","XP_022317288.1","XM_022461580.1",-0.004894594111948,0.684365832852108,0.999848345372641,"False",12756582,12813584,"NC_035781.1"
"13022","XP_022317289.1","XM_022461581.1",-0.00970294226489841,0.36102439726617,0.999848345372641,"False",12746001,12751141,"NC_035781.1"
"13023","XP_022317291.1","XM_022461583.1",-0.00191078480414532,0.706172852644444,0.999848345372641,"False",30873835,30874362,"NC_035781.1"
"13024","XP_022317296.1","XM_022461588.1",0.00259397476578848,0.271783338996402,0.999848345372641,"False",30873835,30874362,"NC_035781.1"
"13025","XP_022317298.1","XM_022461590.1",0.00192442740622062,0.837396838783751,0.999848345372641,"False",18011125,18030066,"NC_035781.1"
"13026","XP_022317299.1","XM_022461591.1",-0.0180251887013221,0.269692642624763,0.999848345372641,"False",38377110,38382388,"NC_035781.1"
"13027","XP_022317301.1","XM_022461593.1",6.19998430965412e-06,0.999910547824437,0.999910547824437,"False",46988776,47007515,"NC_035781.1"
"13028","XP_022317302.1","XM_022461594.1",0.00680553996064545,0.48734866736605,0.999848345372641,"False",37828933,37844848,"NC_035781.1"
"13029","XP_022317304.1","XM_022461596.1",-0.00225600022012796,0.681287611494572,0.999848345372641,"False",3142697,3151089,"NC_035781.1"
"13030","XP_022317307.1","XM_022461599.1",-0.00199606298756647,0.769151971280417,0.999848345372641,"False",3142818,3151089,"NC_035781.1"
"13031","XP_022317308.1","XM_022461600.1",-0.00120733991271645,0.871724464493661,0.999848345372641,"False",3142818,3151089,"NC_035781.1"
"13032","XP_022317310.1","XM_022461602.1",-0.0149558005923537,0.142060646366559,0.999848345372641,"False",43961199,43984243,"NC_035781.1"
"13033","XP_022317311.1","XM_022461603.1",-0.00492151741424837,0.450835321121275,0.999848345372641,"False",49310606,49317688,"NC_035781.1"
"13034","XP_022317312.1","XM_022461604.1",-0.00485535264813328,0.673979317635536,0.999848345372641,"False",16627157,16640445,"NC_035780.1"
"13035","XP_022317313.1","XM_022461605.1",0.000300237486922845,0.895002817806727,0.999848345372641,"False",55299133,55302061,"NC_035781.1"
"13036","XP_022317316.1","XM_022461608.1",0.00681960773915265,0.442911535696469,0.999848345372641,"False",22460974,22563280,"NC_035781.1"
"13037","XP_022317317.1","XM_022461609.1",-0.0143899352338166,0.212951732709039,0.999848345372641,"False",54936374,54949382,"NC_035781.1"
"13038","XP_022317318.1","XM_022461610.1",0.0085214088667577,0.426107423888692,0.999848345372641,"False",19091805,19110222,"NC_035781.1"
"13039","XP_022317321.1","XM_022461613.1",-0.0226327785673988,0.133341307195549,0.999848345372641,"False",19057042,19072286,"NC_035781.1"
"13040","XP_022317322.1","XM_022461614.1",0.0118450184607748,0.18829065750878,0.999848345372641,"False",42011629,42017300,"NC_035781.1"
"13041","XP_022317323.1","XM_022461615.1",0.000567945472346022,0.90988940675061,0.999848345372641,"False",42003250,42011465,"NC_035781.1"
"13042","XP_022317324.1","XM_022461616.1",0.0300092802651126,0.052473184675225,0.795852535892562,"False",42003250,42011465,"NC_035781.1"
"13043","XP_022317325.1","XM_022461617.1",0.00486928388637076,0.434464411570505,0.999848345372641,"False",42018269,42020448,"NC_035781.1"
"13044","XP_022317326.1","XM_022461618.1",0.00153789180276752,0.924927776757445,0.999848345372641,"False",4755527,4773238,"NC_035781.1"
"13045","XP_022317327.1","XM_022461619.1",-0.0252791907923071,0.179812289494919,0.999848345372641,"False",7363346,7366508,"NC_035781.1"
"13046","XP_022317328.1","XM_022461620.1",-0.00343503570185817,0.437541317256171,0.999848345372641,"False",7363346,7366508,"NC_035781.1"
"13047","XP_022317330.1","XM_022461622.1",0.0013195175526267,0.848711234018967,0.999848345372641,"False",48212461,48218349,"NC_035781.1"
"13048","XP_022317332.1","XM_022461624.1",-0.00125125260545126,0.921720073927678,0.999848345372641,"False",55259350,55271069,"NC_035781.1"
"13049","XP_022317333.1","XM_022461625.1",-0.004676503858754,0.635742794038866,0.999848345372641,"False",9593357,9595302,"NC_035781.1"
"13050","XP_022317334.1","XM_022461626.1",-0.00351869291157956,0.698227934209754,0.999848345372641,"False",4450906,4460403,"NC_035781.1"
"13051","XP_022317335.1","XM_022461627.1",-0.00538605102767208,0.423867333740508,0.999848345372641,"False",4450906,4460403,"NC_035781.1"
"13052","XP_022317336.1","XM_022461628.1",-0.00210182573299213,0.576778691208921,0.999848345372641,"False",4450906,4460403,"NC_035781.1"
"13053","XP_022317337.1","XM_022461629.1",0.00260742514524183,0.86652758618352,0.999848345372641,"False",7392018,7396683,"NC_035781.1"
"13054","XP_022317338.1","XM_022461630.1",0.0112882956745555,0.0592787375610584,0.828583706056692,"False",32940332,32940332,"NC_035781.1"
"13055","XP_022317343.1","XM_022461635.1",0.00060431423802485,0.809252790650907,0.999848345372641,"False",61358710,61379550,"NC_035781.1"
"13056","XP_022317344.1","XM_022461636.1",0.00082563759984286,0.838486663054424,0.999848345372641,"False",43768085,43771208,"NC_035781.1"
"13057","XP_022317345.1","XM_022461637.1",-0.0137123952735256,0.217286185238115,0.999848345372641,"False",43773027,43782334,"NC_035781.1"
"13058","XP_022317346.1","XM_022461638.1",-0.00325828913678597,0.716148133760076,0.999848345372641,"False",35693060,35709971,"NC_035781.1"
"13059","XP_022317348.1","XM_022461640.1",0.00507340016215557,0.010684414624387,0.411421574396972,"False",31238275,31238275,"NC_035781.1"
"13060","XP_022317349.1","XM_022461641.1",0.00084005003720454,0.879822218739178,0.999848345372641,"False",31235946,31237044,"NC_035781.1"
"13061","XP_022317350.1","XM_022461642.1",0.00249385343860678,0.873993146563502,0.999848345372641,"False",42309134,42310884,"NC_035781.1"
"13062","XP_022317351.1","XM_022461643.1",0.000251467855574189,0.744587151909671,0.999848345372641,"False",47939033,47948690,"NC_035781.1"
"13063","XP_022317352.1","XM_022461644.1",-0.000622175349201935,0.917424447713044,0.999848345372641,"False",47939033,47948690,"NC_035781.1"
"13064","XP_022317353.1","XM_022461645.1",0.00389882813524644,0.129916507126795,0.999848345372641,"False",47979514,47988084,"NC_035781.1"
"13065","XP_022317355.1","XM_022461647.1",0.00346716823802219,0.350794067843432,0.999848345372641,"False",47949481,47952923,"NC_035781.1"
"13066","XP_022317357.1","XM_022461649.1",-0.000448671807036571,0.966086683408272,0.999848345372641,"False",47953624,47971948,"NC_035781.1"
"13067","XP_022317358.1","XM_022461650.1",0.00257600378311057,0.461150044464756,0.999848345372641,"False",25566950,25585059,"NC_035781.1"
"13068","XP_022317360.1","XM_022461652.1",0.00217868704034885,0.637435997751859,0.999848345372641,"False",25566950,25585059,"NC_035781.1"
"13069","XP_022317361.1","XM_022461653.1",0.00206347287467719,0.582906533943046,0.999848345372641,"False",25589965,25592609,"NC_035781.1"
"13070","XP_022317362.1","XM_022461654.1",-9.91962084403785e-05,0.931666602449152,0.999848345372641,"False",18819004,18825481,"NC_035781.1"
"13071","XP_022317363.1","XM_022461655.1",0.000636949359410996,0.727966496288741,0.999848345372641,"False",18820538,18825481,"NC_035781.1"
"13072","XP_022317366.1","XM_022461658.1",0.00639348564298878,7.46303102885777e-06,0.00338946029111972,"False",44491079,44491079,"NC_035780.1"
"13073","XP_022317367.1","XM_022461659.1",-0.0003993615473793,0.908591250579629,0.999848345372641,"False",18865728,18869728,"NC_035781.1"
"13074","XP_022317368.1","XM_022461660.1",0.00124811574074022,0.486391453578136,0.999848345372641,"False",18865728,18869728,"NC_035781.1"
"13075","XP_022317369.1","XM_022461661.1",0.00513511304217066,0.112801740623918,0.999848345372641,"False",18865728,18869728,"NC_035781.1"
"13076","XP_022317370.1","XM_022461662.1",-0.00300199163622203,0.760022315547574,0.999848345372641,"False",18829281,18844666,"NC_035781.1"
"13077","XP_022317371.1","XM_022461663.1",0.00214804872292573,0.494212870772603,0.999848345372641,"False",18832368,18844666,"NC_035781.1"
"13078","XP_022317372.1","XM_022461664.1",0.0049623077434918,0.228439151375305,0.999848345372641,"False",18850870,18863417,"NC_035781.1"
"13079","XP_022317373.1","XM_022461665.1",-0.0333854397867268,0.152554552590455,0.999848345372641,"False",18873591,18881415,"NC_035781.1"
"13080","XP_022317374.1","XM_022461666.1",0.00537362915125381,0.582183395447703,0.999848345372641,"False",50469067,50473682,"NC_035781.1"
"13081","XP_022317375.1","XM_022461667.1",0.000383211536793795,0.775374895086824,0.999848345372641,"False",50477977,50486203,"NC_035781.1"
"13082","XP_022317376.1","XM_022461668.1",-3.01787529539485e-05,0.989162490753048,0.999848345372641,"False",50474909,50477545,"NC_035781.1"
"13083","XP_022317377.1","XM_022461669.1",-0.000874760167895261,0.606373775051871,0.999848345372641,"False",50474909,50477545,"NC_035781.1"
"13084","XP_022317378.1","XM_022461670.1",0.00064242724066786,0.592349867667476,0.999848345372641,"False",50474909,50477545,"NC_035781.1"
"13085","XP_022317379.1","XM_022461671.1",-0.00175579108356321,0.355225405033097,0.999848345372641,"False",38486656,38490066,"NC_035780.1"
"13086","XP_022317380.1","XM_022461672.1",-0.000171014629892243,0.987200756643297,0.999848345372641,"False",29124684,29133410,"NC_035781.1"
"13087","XP_022317381.1","XM_022461673.1",-0.000300781824050086,0.956842513737168,0.999848345372641,"False",44607023,44630529,"NC_035781.1"
"13088","XP_022317382.1","XM_022461674.1",-0.00630440108677136,0.692517658956503,0.999848345372641,"False",38980004,38986262,"NC_035781.1"
"13089","XP_022317383.1","XM_022461675.1",0.00528007017720727,0.421369597917426,0.999848345372641,"False",38976637,38979783,"NC_035781.1"
"13090","XP_022317384.1","XM_022461676.1",-0.000184955790668557,0.930921112270344,0.999848345372641,"False",35023312,35034065,"NC_035781.1"
"13091","XP_022317386.1","XM_022461678.1",-0.00123701515315087,0.884480655979111,0.999848345372641,"False",35023312,35041774,"NC_035781.1"
"13092","XP_022317387.1","XM_022461679.1",0.00319484243976037,0.103796850651739,0.976635549237419,"False",35023312,35057454,"NC_035781.1"
"13093","XP_022317388.1","XM_022461680.1",0.00433588195793953,0.00025737625153617,0.0415359000091462,"False",35023312,35039201,"NC_035781.1"
"13094","XP_022317389.1","XM_022461681.1",0.00610047003097795,0.398258145479333,0.999848345372641,"False",7256982,7267354,"NC_035781.1"
"13095","XP_022317390.1","XM_022461682.1",0.0232798859894088,0.183116668072953,0.999848345372641,"False",5806729,5810541,"NC_035781.1"
"13096","XP_022317391.1","XM_022461683.1",0.00609848906100367,0.667764162298061,0.999848345372641,"False",50901537,50921429,"NC_035781.1"
"13097","XP_022317392.1","XM_022461684.1",-0.00100374262226031,0.785905733018576,0.999848345372641,"False",29633241,29647060,"NC_035781.1"
"13098","XP_022317396.1","XM_022461688.1",2.13930361562766e-05,0.987213643153214,0.999848345372641,"False",41114402,41119144,"NC_035781.1"
"13099","XP_022317399.1","XM_022461691.1",0.000811867343158936,0.572408218900851,0.999848345372641,"False",41117883,41119144,"NC_035781.1"
"13100","XP_022317402.1","XM_022461694.1",0.00314892467233823,0.757558557196115,0.999848345372641,"False",33641912,33649234,"NC_035781.1"
"13101","XP_022317403.1","XM_022461695.1",-0.00561741029755869,0.60267543570128,0.999848345372641,"False",57658137,57668099,"NC_035781.1"
"13102","XP_022317404.1","XM_022461696.1",-0.00613690130273363,0.378105857276485,0.999848345372641,"False",57658137,57668099,"NC_035781.1"
"13103","XP_022317405.1","XM_022461697.1",0.000794126365970069,0.740002820350613,0.999848345372641,"False",31918505,31951450,"NC_035780.1"
"13104","XP_022317406.1","XM_022461698.1",0.00600484960650757,0.492944819573538,0.999848345372641,"False",99877,106004,"NC_035780.1"
"13105","XP_022317407.1","XM_022461699.1",-0.00139191634370366,0.555448803626213,0.999848345372641,"False",27758388,27764066,"NC_035781.1"
"13106","XP_022317408.1","XM_022461700.1",0.0303925958293027,0.115770091055796,0.999848345372641,"False",16791411,16803716,"NC_035781.1"
"13107","XP_022317409.1","XM_022461701.1",-0.00109532811185176,0.831683552588509,0.999848345372641,"False",48556477,48565273,"NC_035781.1"
"13108","XP_022317422.1","XM_022461714.1",-0.000710850166005247,0.802273445831039,0.999848345372641,"False",20257051,20265890,"NC_035781.1"
"13109","XP_022317424.1","XM_022461716.1",-0.00657928745606182,0.531267045361097,0.999848345372641,"False",20257051,20265890,"NC_035781.1"
"13110","XP_022317425.1","XM_022461717.1",0.00525701492732894,0.104997464819519,0.982461620327524,"False",58985661,59009217,"NC_035781.1"
"13111","XP_022317428.1","XM_022461720.1",0.000578320876457836,0.671839361956625,0.999848345372641,"False",58985661,59009217,"NC_035781.1"
"13112","XP_022317429.1","XM_022461721.1",0.000629917499706783,0.642302605811668,0.999848345372641,"False",58985661,59009217,"NC_035781.1"
"13113","XP_022317431.1","XM_022461723.1",0.00126476057052137,0.888210446637411,0.999848345372641,"False",36873531,36874531,"NC_035781.1"
"13114","XP_022317432.1","XM_022461724.1",-0.000170194988991988,0.978763254112387,0.999848345372641,"False",36879268,36880101,"NC_035781.1"
"13115","XP_022317433.1","XM_022461725.1",0.00423860692948774,0.570174087011322,0.999848345372641,"False",20479170,20517847,"NC_035780.1"
"13116","XP_022317434.1","XM_022461726.1",-0.00970856258803759,0.380948955778885,0.999848345372641,"False",2535426,2537984,"NC_035781.1"
"13117","XP_022317435.1","XM_022461727.1",-0.0184589867937693,0.394143491305174,0.999848345372641,"False",6674977,6680201,"NC_035781.1"
"13118","XP_022317436.1","XM_022461728.1",0.000933074273036157,0.919426034700115,0.999848345372641,"False",39451481,39461734,"NC_035781.1"
"13119","XP_022317437.1","XM_022461729.1",-0.00318459266399837,0.740864119212273,0.999848345372641,"False",39451481,39461734,"NC_035781.1"
"13120","XP_022317438.1","XM_022461730.1",0.000141450295986479,0.976954891590873,0.999848345372641,"False",18170682,18175006,"NC_035781.1"
"13121","XP_022317439.1","XM_022461731.1",0.00357301423215876,0.517523531401344,0.999848345372641,"False",18175468,18180721,"NC_035781.1"
"13122","XP_022317440.1","XM_022461732.1",-0.00101062768413174,0.682260618477502,0.999848345372641,"False",26109789,26126078,"NC_035781.1"
"13123","XP_022317441.1","XM_022461733.1",-0.00413750373046383,0.438105903648296,0.999848345372641,"False",26109789,26126078,"NC_035781.1"
"13124","XP_022317442.1","XM_022461734.1",0.00985100328131835,0.0910569128077178,0.951457125471887,"False",26109789,26126078,"NC_035781.1"
"13125","XP_022317444.1","XM_022461736.1",0.0151402360502573,0.302320810682681,0.999848345372641,"False",26186768,26193101,"NC_035781.1"
"13126","XP_022317446.1","XM_022461738.1",0.00473568413800459,0.580781197645286,0.999848345372641,"False",26182196,26185333,"NC_035781.1"
"13127","XP_022317447.1","XM_022461739.1",0.000260192354415447,0.981593549320971,0.999848345372641,"False",26193453,26201152,"NC_035781.1"
"13128","XP_022317448.1","XM_022461740.1",-6.17243861719459e-05,0.95601026905064,0.999848345372641,"False",47712576,47722554,"NC_035781.1"
"13129","XP_022317449.1","XM_022461741.1",-4.84405495636085e-05,0.971625769377458,0.999848345372641,"False",47712576,47722554,"NC_035781.1"
"13130","XP_022317451.1","XM_022461743.1",-0.00020929493616624,0.878510285249964,0.999848345372641,"False",47712576,47722554,"NC_035781.1"
"13131","XP_022317452.1","XM_022461744.1",-0.000151602791517602,0.922008344768997,0.999848345372641,"False",47712576,47722554,"NC_035781.1"
"13132","XP_022317453.1","XM_022461745.1",0.00866421389829012,0.391191950143376,0.999848345372641,"False",49826788,49829640,"NC_035780.1"
