CHR,POS1,POS2,N_INDV,R^2
NC_035783.1,16896481,16896981,90,0.122894
NC_035783.1,16903012,16903512,90,0.0776654
NC_035783.1,16910331,16910831,90,0.0936154
NC_035783.1,16916825,16917325,90,0.0968094
NC_035783.1,16919719,16920219,90,0.00527369
NC_035783.1,16920535,16921035,90,0.0312501
NC_035783.1,16920979,16921479,90,0.0732493
NC_035783.1,16922538,16923038,90,0.0508481
NC_035783.1,16925238,16925738,90,0.0205618
NC_035783.1,16928080,16928580,90,0.616432
NC_035783.1,16928129,16928629,90,0.193887
NC_035783.1,16933544,16934044,90,0.039751
NC_035783.1,16936115,16936615,90,0.941484
NC_035783.1,16943562,16944062,90,0.105687
NC_035783.1,16943654,16944154,90,0.00901291
NC_035783.1,16955645,16956145,90,0.4487
NC_035783.1,16963751,16964251,90,0.104924
NC_035783.1,16964322,16964822,90,0.17444
NC_035783.1,16977343,16977843,90,0.00385712
NC_035783.1,16979579,16980079,90,0.398386
NC_035783.1,16979627,16980127,90,0.111499
NC_035783.1,16980224,16980724,90,0.145077
NC_035783.1,16982810,16983310,90,0.0167377
NC_035783.1,16982815,16983315,90,0.350253
NC_035783.1,16983203,16983703,90,0.150069
NC_035783.1,16983243,16983743,90,0.00175261
NC_035783.1,16983743,16984243,90,0.0149841
NC_035783.1,16984149,16984649,90,0.0605206
NC_035783.1,16985753,16986253,90,0.83539
NC_035783.1,16989929,16990429,90,0.00113507
NC_035783.1,17000546,17001046,90,0.15643
NC_035783.1,17057014,17057514,90,0.609425
NC_035783.1,17058639,17059139,90,0.239046
NC_035783.1,17058783,17059283,90,0.0101983
NC_035783.1,17080085,17080585,90,0.909247
NC_035783.1,17082980,17083480,90,0.163248
NC_035783.1,17086997,17087497,90,0.00926802
NC_035783.1,17087037,17087537,90,0.859335
NC_035783.1,17087944,17088444,90,0.0456337
NC_035783.1,17088000,17088500,90,0.0023771
NC_035783.1,17088031,17088531,90,0.00568543
NC_035783.1,17088173,17088673,90,0.040031
NC_035783.1,17088207,17088707,90,0.00621118
NC_035783.1,17088335,17088835,90,0.00732443
NC_035783.1,17088436,17088936,90,0.0225282
NC_035783.1,17088498,17088998,90,0.191704
NC_035783.1,17093156,17093656,90,0.127538
NC_035783.1,17093238,17093738,90,1
NC_035783.1,17095287,17095787,90,0.0341577
NC_035783.1,17095389,17095889,90,0.010142
NC_035783.1,17095410,17095910,90,0.500088
NC_035783.1,17096509,17097009,90,0.0114272
NC_035783.1,17096514,17097014,90,0.00587037
NC_035783.1,17096749,17097249,90,0.293084
NC_035783.1,17097169,17097669,90,0.0235046
NC_035783.1,17097211,17097711,90,9.08E-05
NC_035783.1,17098010,17098510,90,0.00653595
NC_035783.1,17145915,17146415,90,0.032087
NC_035783.1,17146060,17146560,90,0.950311
NC_035783.1,17146068,17146568,90,0.0401423
NC_035783.1,17146901,17147401,90,0.0682306
NC_035783.1,17153895,17154395,90,0.164602
NC_035783.1,17153901,17154401,90,1
NC_035783.1,17154043,17154543,90,0.011369
NC_035783.1,17154531,17155031,90,0.722237
NC_035783.1,17154734,17155234,90,0.0621572
NC_035783.1,17154776,17155276,90,0.875144
NC_035783.1,17157900,17158400,90,0.000263371
NC_035783.1,17158853,17159353,90,0.0258313
NC_035783.1,17159687,17160187,90,0.0156882
NC_035783.1,17160272,17160772,90,0.0141237
NC_035783.1,17164282,17164782,90,0.943325
NC_035783.1,17164762,17165262,90,0.00199765
NC_035783.1,17164785,17165285,90,0.050484
NC_035783.1,17166053,17166553,90,0.827476
NC_035783.1,17166131,17166631,90,0.0300371
NC_035783.1,17166527,17167027,90,0.425042
NC_035783.1,17166874,17167374,90,0.492874
NC_035783.1,17166883,17167383,90,0.753418
NC_035783.1,17167916,17168416,90,0.00653595
NC_035783.1,17168766,17169266,90,0.074488
NC_035783.1,17169630,17170130,90,0.0131493
NC_035783.1,17171783,17172283,90,0.0585758
NC_035783.1,17173086,17173586,90,0.00534759
NC_035783.1,17177582,17178082,90,0.513201
NC_035783.1,17177718,17178218,90,0.648381
NC_035783.1,17182363,17182863,90,0.0687751
NC_035783.1,17182376,17182876,90,0.0507246
NC_035783.1,17187234,17187734,90,0.0315543
NC_035783.1,17193405,17193905,90,0.081805
NC_035783.1,17205030,17205530,90,0.00013369
NC_035783.1,17208412,17208912,90,0.000372841
NC_035783.1,17209662,17210162,90,0.111344
NC_035783.1,17210193,17210693,90,0.00943777
NC_035783.1,17210402,17210902,90,0.725837
NC_035783.1,17210496,17210996,90,0.096216
NC_035783.1,17210544,17211044,90,0.186266
NC_035783.1,17220173,17220673,90,0.32354
NC_035783.1,17220661,17221161,90,0.0375705
NC_035783.1,17220683,17221183,90,0.755798
NC_035783.1,17221145,17221645,90,0.0262488
NC_035783.1,17221166,17221666,90,0.0349846
NC_035783.1,17222407,17222907,90,1
NC_035783.1,17224202,17224702,90,0.0609428
NC_035783.1,17224250,17224750,90,0.0213012
NC_035783.1,17224430,17224930,90,0.164166
NC_035783.1,17229873,17230373,90,0.215148
NC_035783.1,17231996,17232496,90,0.00914625
NC_035783.1,17238597,17239097,90,0.00759734
NC_035783.1,17240028,17240528,90,0.00778363
NC_035783.1,17240551,17241051,90,1
NC_035783.1,17244646,17245146,90,0.102571
NC_035783.1,17246014,17246514,90,0.450815
NC_035783.1,17247922,17248422,90,0.0157875
NC_035783.1,17259950,17260450,90,0.0101215
NC_035783.1,17269582,17270082,90,1.19E-30
NC_035783.1,17269769,17270269,90,0.717889
NC_035783.1,17271921,17272421,90,1
NC_035783.1,17274428,17274928,90,0.5895
NC_035783.1,17276052,17276552,90,0.00302745
NC_035783.1,17282714,17283214,90,0.103052
NC_035783.1,17282805,17283305,90,0.0852463
NC_035783.1,17283076,17283576,90,0.016422
NC_035783.1,17283362,17283862,90,0.0253416
NC_035783.1,17299741,17300241,90,0.024007
NC_035783.1,17299985,17300485,90,0.01928
NC_035783.1,17300164,17300664,90,0.000724044
NC_035783.1,17300655,17301155,90,0.00604783
NC_035783.1,17300703,17301203,90,0.00709704
NC_035783.1,17301294,17301794,90,0.875776
NC_035783.1,17305892,17306392,90,0.055718
NC_035783.1,17305897,17306397,90,0.0808611
NC_035783.1,17306127,17306627,90,0.191287
NC_035783.1,17306675,17307175,90,0.00685697
NC_035783.1,17306682,17307182,90,0.00669772
NC_035783.1,17308785,17309285,90,0.142149
NC_035783.1,17309008,17309508,90,0.0795853
NC_035783.1,17309327,17309827,90,0.0986192
NC_035783.1,17310285,17310785,90,0.0427208
NC_035783.1,17311431,17311931,90,0.156082
NC_035783.1,17311931,17312431,90,0.026009
NC_035783.1,17312658,17313158,90,0.180025
NC_035783.1,17312945,17313445,90,0.298672
NC_035783.1,17314417,17314917,90,0.447823
NC_035783.1,17315461,17315961,90,0.195527
NC_035783.1,17315538,17316038,90,0.104396
NC_035783.1,17317058,17317558,90,0.00694614
NC_035783.1,17317411,17317911,90,0.0626304
NC_035783.1,17317538,17318038,90,0.000102542
NC_035783.1,17319576,17320076,90,0.146721
NC_035783.1,17320116,17320616,90,0.165775
NC_035783.1,17322210,17322710,90,0.0177465
NC_035783.1,17323628,17324128,90,0.000435127
NC_035783.1,17327066,17327566,90,0.0487495
NC_035783.1,17327371,17327871,90,0.0705481
NC_035783.1,17327860,17328360,90,0.0432664
NC_035783.1,17328381,17328881,90,0.00179122
NC_035783.1,17329257,17329757,90,0.00610335
NC_035783.1,17329541,17330041,90,0.138005
NC_035783.1,17329757,17330257,90,0.0402572
NC_035783.1,17330107,17330607,90,0.013018
NC_035783.1,17331193,17331693,90,7.72E-05
NC_035783.1,17331679,17332179,90,0.0237263
NC_035783.1,17331703,17332203,90,0.0356883
NC_035783.1,17331892,17332392,90,0.152411
NC_035783.1,17331912,17332412,90,0.0627569
NC_035783.1,17334467,17334967,90,0.0132004
NC_035783.1,17334535,17335035,90,0.00023015
NC_035783.1,17335709,17336209,90,0.014635
NC_035783.1,17335989,17336489,90,0.23118
NC_035783.1,17336311,17336811,90,0.00416448
NC_035783.1,17336498,17336998,90,0.0594845
NC_035783.1,17336505,17337005,90,0.617639
NC_035783.1,17336802,17337302,90,0.026205
NC_035783.1,17336814,17337314,90,0.0529471
NC_035783.1,17336838,17337338,90,0.0877522
NC_035783.1,17336998,17337498,90,0.0969546
NC_035783.1,17337107,17337607,90,0.201095
NC_035783.1,17338068,17338568,90,0.045999
NC_035783.1,17338238,17338738,90,0.00659685
NC_035783.1,17342961,17343461,90,0.0392429
NC_035783.1,17343026,17343526,90,0.0386857
NC_035783.1,17343046,17343546,90,0.00999321
NC_035783.1,17344708,17345208,90,0.0609486
NC_035783.1,17345547,17346047,90,0.0223784
NC_035783.1,17345551,17346051,90,0.265157
NC_035783.1,17346205,17346705,90,0.0219977
NC_035783.1,17346495,17346995,90,0.626767
NC_035783.1,17346514,17347014,90,0.0337207
NC_035783.1,17347117,17347617,90,0.0815633
NC_035783.1,17347808,17348308,90,2.86E-05
NC_035783.1,17347818,17348318,90,0.0150075
NC_035783.1,17348210,17348710,90,0.0171494
NC_035783.1,17348557,17349057,90,0.490132
NC_035783.1,17348990,17349490,90,0.0603528
NC_035783.1,17349236,17349736,90,0.0126044
NC_035783.1,17349358,17349858,90,0.710186
NC_035783.1,17349745,17350245,90,0.858824
NC_035783.1,17350530,17351030,90,0.0390297
NC_035783.1,17350620,17351120,90,0.0514316
NC_035783.1,17350633,17351133,90,0.224151
NC_035783.1,17351475,17351975,90,0.00256275
NC_035783.1,17352001,17352501,90,0.0809994
NC_035783.1,17352047,17352547,90,9.46E-05
NC_035783.1,17352229,17352729,90,0.241894
NC_035783.1,17352256,17352756,90,0.159672
NC_035783.1,17352753,17353253,90,0.0450264
NC_035783.1,17353722,17354222,90,0.0181178
NC_035783.1,17353769,17354269,90,0.0153636
NC_035783.1,17354069,17354569,90,0.300192
NC_035783.1,17354140,17354640,90,0.00693091
NC_035783.1,17354782,17355282,90,0.00778095
NC_035783.1,17354815,17355315,90,0.177784
NC_035783.1,17357034,17357534,90,0.0143231
NC_035783.1,17357105,17357605,90,0.0185579
NC_035783.1,17360023,17360523,90,0.167197
NC_035783.1,17360134,17360634,90,0.364935
NC_035783.1,17360548,17361048,90,0.117197
NC_035783.1,17362232,17362732,90,0.0614899
NC_035783.1,17363565,17364065,90,0.0479519
NC_035783.1,17365391,17365891,90,0.000568909
NC_035783.1,17365891,17366391,90,0.00236546
NC_035783.1,17366421,17366921,90,0.0523323
NC_035783.1,17369102,17369602,90,0.000127861
NC_035783.1,17370772,17371272,90,0.183933
NC_035783.1,17370960,17371460,90,0.029505
NC_035783.1,17371168,17371668,90,0.312083
NC_035783.1,17372172,17372672,90,0.0407327
NC_035783.1,17372675,17373175,90,0.0175784
NC_035783.1,17374297,17374797,90,0.0121286
NC_035783.1,17374862,17375362,90,0.038759
NC_035783.1,17374878,17375378,90,0.13186
NC_035783.1,17376247,17376747,90,0.794555
NC_035783.1,17377871,17378371,90,0.407382
NC_035783.1,17378569,17379069,90,0.00318214
NC_035783.1,17378868,17379368,90,0.00759013
NC_035783.1,17379417,17379917,90,0.0641093
NC_035783.1,17384129,17384629,90,0.110971
NC_035783.1,17387989,17388489,90,0.426863
NC_035783.1,17390943,17391443,90,0.157634
NC_035783.1,17391753,17392253,90,0.00651059
NC_035783.1,17392103,17392603,90,0.27273
NC_035783.1,17395859,17396359,90,0.757141
NC_035783.1,17397554,17398054,90,0.406558
NC_035783.1,17397563,17398063,90,0.864884
NC_035783.1,17402465,17402965,90,0
NC_035783.1,17405416,17405916,90,0.694499
NC_035783.1,17405566,17406066,90,0.0168911
NC_035783.1,17405947,17406447,90,0.00836419
NC_035783.1,17406722,17407222,90,0.265568
NC_035783.1,17406907,17407407,90,0.02072
NC_035783.1,17406908,17407408,90,0.0881242
NC_035783.1,17409810,17410310,90,0.0158033
NC_035783.1,17410112,17410612,90,0.0518767
NC_035783.1,17410206,17410706,90,7.31E-05
NC_035783.1,17410898,17411398,90,0.187192
NC_035783.1,17411230,17411730,90,0.50863
NC_035783.1,17412209,17412709,90,0.274735
NC_035783.1,17412283,17412783,90,0.240542
NC_035783.1,17412288,17412788,90,0.0534551
NC_035783.1,17412292,17412792,90,0.0368028
NC_035783.1,17416652,17417152,90,0.015851
NC_035783.1,17417518,17418018,90,0.00975312
NC_035783.1,17417970,17418470,90,0.0953806
NC_035783.1,17418075,17418575,90,0.206455
NC_035783.1,17420707,17421207,90,0.00829031
NC_035783.1,17424108,17424608,90,0.511069
NC_035783.1,17427335,17427835,90,0.949722
NC_035783.1,17432425,17432925,90,0.182216
NC_035783.1,17435598,17436098,90,0.950311
NC_035783.1,17436302,17436802,90,0.113533
NC_035783.1,17436405,17436905,90,0.112971
NC_035783.1,17436457,17436957,90,0.948425
NC_035783.1,17436778,17437278,90,0.563514
NC_035783.1,17437996,17438496,90,0.03358
NC_035783.1,17438760,17439260,90,0.00741584
NC_035783.1,17439367,17439867,90,0.00332219
NC_035783.1,17441053,17441553,90,0.00568788
NC_035783.1,17441074,17441574,90,0.0172811
NC_035783.1,17441137,17441637,90,0.164659
NC_035783.1,17441147,17441647,90,0.0337154
NC_035783.1,17449030,17449530,90,0.00277618
NC_035783.1,17449032,17449532,90,0.00277618
NC_035783.1,17453893,17454393,90,0.768412
NC_035783.1,17453996,17454496,90,0.139812
NC_035783.1,17457567,17458067,90,0.00505156
NC_035783.1,17459285,17459785,90,0.0363106
NC_035783.1,17461363,17461863,90,0.63367
NC_035783.1,17463441,17463941,90,0.144153
NC_035783.1,17464026,17464526,90,0.000179599
NC_035783.1,17470448,17470948,90,0.0958833
NC_035783.1,17475602,17476102,90,0.0843253
NC_035783.1,17475605,17476105,90,0.00794021
NC_035783.1,17476102,17476602,90,0.156365
NC_035783.1,17478502,17479002,90,0.0307833
NC_035783.1,17478985,17479485,90,0.0229885
NC_035783.1,17481970,17482470,90,0.480899
NC_035783.1,17482288,17482788,90,0.0487997
NC_035783.1,17485303,17485803,90,0.260637
NC_035783.1,17489653,17490153,90,0.060682
NC_035783.1,17489657,17490157,90,0.120573
NC_035783.1,17489797,17490297,90,0.411088
NC_035783.1,17491751,17492251,90,0.00889131
NC_035783.1,17492092,17492592,90,0.00365554
NC_035783.1,17492105,17492605,90,0.0059671
NC_035783.1,17492159,17492659,90,0.0221936
NC_035783.1,17492462,17492962,90,0.25497
NC_035783.1,17492617,17493117,90,0.0384437
NC_035783.1,17493117,17493617,90,0.0165529
NC_035783.1,17493925,17494425,90,0.00640686
NC_035783.1,17494669,17495169,90,0.0139317
NC_035783.1,17494693,17495193,90,0.0247327
NC_035783.1,17494814,17495314,90,0.000452544
NC_035783.1,17495125,17495625,90,0.0333756
NC_035783.1,17495196,17495696,90,0.000597276
NC_035783.1,17496019,17496519,90,0.0372531
NC_035783.1,17496420,17496920,90,0.344095
NC_035783.1,17497077,17497577,90,0.256009
NC_035783.1,17497080,17497580,90,0.00735074
NC_035783.1,17497521,17498021,90,0.0798929
NC_035783.1,17497854,17498354,90,4.18E-05
NC_035783.1,17498103,17498603,90,0.143703
NC_035783.1,17498664,17499164,90,0.0130423
NC_035783.1,17498665,17499165,90,0.0218561
NC_035783.1,17499055,17499555,90,0.102385
NC_035783.1,17499980,17500480,90,0.0992007
NC_035783.1,17500186,17500686,90,0.0481784
NC_035783.1,17500349,17500849,90,0.299144
NC_035783.1,17501138,17501638,90,0.035363
NC_035783.1,17502314,17502814,90,0.0366644
NC_035783.1,17503241,17503741,90,0.000251206
NC_035783.1,17511784,17512284,90,0.0137893
NC_035783.1,17512563,17513063,90,0.00735294
NC_035783.1,17520101,17520601,90,0.00203487
NC_035783.1,17520110,17520610,90,0.498883
NC_035783.1,17520358,17520858,90,0.104792
NC_035783.1,17520674,17521174,90,0.0305576
NC_035783.1,17520714,17521214,90,0.0382453
NC_035783.1,17520773,17521273,90,0.0245898
NC_035783.1,17520845,17521345,90,0.0346013
NC_035783.1,17521221,17521721,90,0.0229466
NC_035783.1,17521274,17521774,90,0.0019802
NC_035783.1,17521656,17522156,90,0.0156282
NC_035783.1,17521733,17522233,90,0.033548
NC_035783.1,17521985,17522485,90,0.100234
NC_035783.1,17522826,17523326,90,0.0192627
NC_035783.1,17525786,17526286,90,0.119499
NC_035783.1,17526887,17527387,90,0.00219394
NC_035783.1,17527543,17528043,90,0.0153309
NC_035783.1,17527740,17528240,90,0.0131413
NC_035783.1,17527753,17528253,90,0.0736919
NC_035783.1,17528277,17528777,90,0.00589644
NC_035783.1,17528569,17529069,90,0.549077
NC_035783.1,17528694,17529194,90,0.401202
NC_035783.1,17528708,17529208,90,0.00114397
NC_035783.1,17529069,17529569,90,0.29887
NC_035783.1,17530604,17531104,90,0.0259994
NC_035783.1,17533282,17533782,90,0.0973169
NC_035783.1,17533873,17534373,90,0.359948
NC_035783.1,17533972,17534472,90,0.000632511
NC_035783.1,17534386,17534886,90,0.0144014
NC_035783.1,17534413,17534913,90,0.00586614
NC_035783.1,17534587,17535087,90,0.00193272
NC_035783.1,17534591,17535091,90,0.0277051
NC_035783.1,17535187,17535687,90,0.0134395
NC_035783.1,17536414,17536914,90,0.0127514
NC_035783.1,17539796,17540296,90,0.00232693
NC_035783.1,17540255,17540755,90,0.0258328
NC_035783.1,17541232,17541732,90,0.209156
NC_035783.1,17541237,17541737,90,0.0319591
NC_035783.1,17542200,17542700,90,0.0178104
NC_035783.1,17542213,17542713,90,0.0279621
NC_035783.1,17542257,17542757,90,0.00374301
NC_035783.1,17550934,17551434,90,0.00778111
NC_035783.1,17551051,17551551,90,0.0195135
NC_035783.1,17554546,17555046,90,0.0133097
NC_035783.1,17554555,17555055,90,0.000103448
NC_035783.1,17554651,17555151,90,0.0226006
NC_035783.1,17559952,17560452,90,0.183878
NC_035783.1,17560556,17561056,90,0.00496026
NC_035783.1,17561172,17561672,90,0.168155
NC_035783.1,17561358,17561858,90,0.206529
NC_035783.1,17561925,17562425,90,0.0386374
NC_035783.1,17561965,17562465,90,0.000991272
NC_035783.1,17562279,17562779,90,0.0101005
NC_035783.1,17562693,17563193,90,0.907013
NC_035783.1,17565017,17565517,90,0.691495
NC_035783.1,17566219,17566719,90,0.0807232
NC_035783.1,17567944,17568444,90,0.00284496
NC_035783.1,17567986,17568486,90,0.259272
NC_035783.1,17568019,17568519,90,0.0474802
NC_035783.1,17569334,17569834,90,0.00326271
NC_035783.1,17569583,17570083,90,0.0553572
NC_035783.1,17571702,17572202,90,0.0175615
NC_035783.1,17574707,17575207,90,0.0188474
NC_035783.1,17574774,17575274,90,0.013955
NC_035783.1,17577815,17578315,90,0.182749
NC_035783.1,17579858,17580358,90,0.0229277
NC_035783.1,17579942,17580442,90,0.0731418
NC_035783.1,17580837,17581337,90,0.00095965
NC_035783.1,17581745,17582245,90,0.17776
NC_035783.1,17581807,17582307,90,0.0427719
NC_035783.1,17581820,17582320,90,0.00283891
NC_035783.1,17582245,17582745,90,0.373041
NC_035783.1,17582384,17582884,90,0.0489027
NC_035783.1,17582815,17583315,90,0.00336314
NC_035783.1,17583041,17583541,90,0.000510197
NC_035783.1,17583315,17583815,90,0.0113113
NC_035783.1,17584601,17585101,90,0.0305989
NC_035783.1,17591488,17591988,90,0.0543149
NC_035783.1,17591811,17592311,90,0.0316719
NC_035783.1,17593898,17594398,90,0.115059
NC_035783.1,17594267,17594767,90,0.00129753
NC_035783.1,17594677,17595177,90,0.260379
NC_035783.1,17594925,17595425,90,0.0208599
NC_035783.1,17599279,17599779,90,0.0730676
NC_035783.1,17600762,17601262,90,0.137972
NC_035783.1,17602793,17603293,90,0.0233733
NC_035783.1,17603139,17603639,90,0.0251654
NC_035783.1,17610135,17610635,90,0.00538268
NC_035783.1,17612205,17612705,90,0.478339
NC_035783.1,17612942,17613442,90,0.00916056
NC_035783.1,17614483,17614983,90,0.230025
NC_035783.1,17617155,17617655,90,0.0103806
NC_035783.1,17622099,17622599,90,0.655075
NC_035783.1,17629312,17629812,90,0.04482
NC_035783.1,17630530,17631030,90,0.134615
NC_035783.1,17638457,17638957,90,0.320261
NC_035783.1,17639438,17639938,90,0.113001
NC_035783.1,17641214,17641714,90,1
NC_035783.1,17642172,17642672,90,0.862982
NC_035783.1,17649837,17650337,90,0.0725419
NC_035783.1,17652783,17653283,90,0.212389
NC_035783.1,17654151,17654651,90,0.0788577
NC_035783.1,17654427,17654927,90,0.0326735
NC_035783.1,17654834,17655334,90,0.0086437
NC_035783.1,17655149,17655649,90,0.0423654
NC_035783.1,17656393,17656893,90,0.00645112
NC_035783.1,17658237,17658737,90,0.00211921
NC_035783.1,17665527,17666027,90,0.570641
NC_035783.1,17666303,17666803,90,0.156524
NC_035783.1,17669767,17670267,90,0.00259895
NC_035783.1,17670319,17670819,90,0.386843
NC_035783.1,17670711,17671211,90,0.00934513
NC_035783.1,17673459,17673959,90,0.0245861
NC_035783.1,17675059,17675559,90,0.0685909
NC_035783.1,17676110,17676610,90,0.0634836
NC_035783.1,17681298,17681798,90,0.00729533
NC_035783.1,17683064,17683564,90,0.0431034
NC_035783.1,17683777,17684277,90,0.0993882
NC_035783.1,17684330,17684830,90,0.864634
NC_035783.1,17684435,17684935,90,0.00984628
NC_035783.1,17684442,17684942,90,0.0960586
NC_035783.1,17685416,17685916,90,0.417206
NC_035783.1,17685843,17686343,90,0.00913691
NC_035783.1,17685916,17686416,90,0.377672
NC_035783.1,17689191,17689691,90,0.0106952
NC_035783.1,17689257,17689757,90,0.0489856
NC_035783.1,17689275,17689775,90,0.509666
NC_035783.1,17691819,17692319,90,0.0103599
NC_035783.1,17693329,17693829,90,0.00702958
NC_035783.1,17693360,17693860,90,0.159004
NC_035783.1,17693831,17694331,90,0.504851
NC_035783.1,17697289,17697789,90,0.160172
NC_035783.1,17697316,17697816,90,0.0781373
NC_035783.1,17698510,17699010,90,0.0726989
NC_035783.1,17700720,17701220,90,0.160176
NC_035783.1,17702141,17702641,90,0.120522
NC_035783.1,17702294,17702794,90,0.014487
NC_035783.1,17702652,17703152,90,0.0957854
NC_035783.1,17703151,17703651,90,0.025974
NC_035783.1,17703615,17704115,90,0.143308
NC_035783.1,17703663,17704163,90,0.622745
NC_035783.1,17704534,17705034,90,0.0241234
NC_035783.1,17708034,17708534,90,0.984226
NC_035783.1,17708053,17708553,90,0.879863
NC_035783.1,17708220,17708720,90,0.855211
NC_035783.1,17708229,17708729,90,0.326858
NC_035783.1,17708992,17709492,90,0.0855255
NC_035783.1,17709826,17710326,90,0.751092
NC_035783.1,17710824,17711324,90,0.104238
NC_035783.1,17710911,17711411,90,0.893949
NC_035783.1,17713570,17714070,90,0.266855
NC_035783.1,17715802,17716302,90,0.429338
NC_035783.1,17716228,17716728,90,0.178272
NC_035783.1,17716302,17716802,90,0.570792
NC_035783.1,17717529,17718029,90,0.8922
NC_035783.1,17718051,17718551,90,0.590919
NC_035783.1,17718205,17718705,90,0.0595595
NC_035783.1,17719389,17719889,90,0.301579
NC_035783.1,17721409,17721909,90,0.0515358
NC_035783.1,17723883,17724383,90,0.464684
NC_035783.1,17724311,17724811,90,0.145768
NC_035783.1,17724320,17724820,90,0.0726723
NC_035783.1,17724356,17724856,90,0.0168032
NC_035783.1,17724745,17725245,90,0.214447
NC_035783.1,17725248,17725748,90,0.425455
NC_035783.1,17727818,17728318,90,0.135775
NC_035783.1,17737628,17738128,90,0.404071
NC_035783.1,17737742,17738242,90,0.215494
NC_035783.1,17737748,17738248,90,0.173204
NC_035783.1,17738017,17738517,90,0.244896
NC_035783.1,17738257,17738757,90,0.375454
NC_035783.1,17739421,17739921,90,0.00207154
NC_035783.1,17739443,17739943,90,0.0221923
NC_035783.1,17739921,17740421,90,0.0463726
NC_035783.1,17739938,17740438,90,0.105967
NC_035783.1,17741467,17741967,90,0.0321757
NC_035783.1,17741472,17741972,90,0.0143512
NC_035783.1,17743614,17744114,90,0.0297132
NC_035783.1,17750395,17750895,90,0.475403
NC_035783.1,17752148,17752648,90,0.65443
NC_035783.1,17752233,17752733,90,0.00730432
NC_035783.1,17752236,17752736,90,0.314743
NC_035783.1,17752412,17752912,90,0.00418482
NC_035783.1,17752673,17753173,90,0.424806
NC_035783.1,17758026,17758526,90,0.183302
NC_035783.1,17765238,17765738,90,0.0811397
NC_035783.1,17767114,17767614,90,0.112762
NC_035783.1,17771047,17771547,90,0.0160224
NC_035783.1,17771997,17772497,90,0.0180811
NC_035783.1,17780707,17781207,90,0.00105421
NC_035783.1,17782959,17783459,90,0.0332154
NC_035783.1,17784598,17785098,90,0.320441
NC_035783.1,17786062,17786562,90,0.00659899
NC_035783.1,17786949,17787449,90,0.0066737
NC_035783.1,17787257,17787757,90,0.112781
NC_035783.1,17787757,17788257,90,0.204005
NC_035783.1,17799071,17799571,90,0.388413
NC_035783.1,17807259,17807759,90,0.0706013
NC_035783.1,17807641,17808141,90,0.1475
NC_035783.1,17812694,17813194,90,0.79085
NC_035783.1,17825039,17825539,90,1
NC_035783.1,17828882,17829382,90,0.0264043
NC_035783.1,17831159,17831659,90,0.118774
NC_035783.1,17837946,17838446,90,0.108114
NC_035783.1,17846032,17846532,90,0.522453
NC_035783.1,17846617,17847117,90,0.0104815
NC_035783.1,17859636,17860136,90,0.0315064
NC_035783.1,17861224,17861724,90,0.000617909
NC_035783.1,17861292,17861792,90,0.0182899
NC_035783.1,17866087,17866587,90,0.0632319
NC_035783.1,17866628,17867128,90,0.185748
NC_035783.1,17866655,17867155,90,0.00396341
NC_035783.1,17866663,17867163,90,0.00100281
NC_035783.1,17867155,17867655,90,0.0366738
NC_035783.1,17867806,17868306,90,0.0269843
NC_035783.1,17867910,17868410,90,0.224298
NC_035783.1,17869240,17869740,90,0.027027
NC_035783.1,17869386,17869886,90,0.028022
NC_035783.1,17870601,17871101,90,0.0514382
NC_035783.1,17870827,17871327,90,0.510441
NC_035783.1,17877123,17877623,90,0.128244
NC_035783.1,17877641,17878141,90,0.0482306
NC_035783.1,17878060,17878560,90,0.316578
NC_035783.1,17878502,17879002,90,0.0583339
NC_035783.1,17879615,17880115,90,0.00431096
NC_035783.1,17880088,17880588,90,0.0483045
NC_035783.1,17880533,17881033,90,0.139211
NC_035783.1,17880579,17881079,90,0.0444919
NC_035783.1,17880595,17881095,90,0.0072566
NC_035783.1,17882993,17883493,90,0.00406725
NC_035783.1,17883000,17883500,90,0.00694624
NC_035783.1,17887797,17888297,90,0.022721
NC_035783.1,17888087,17888587,90,0.0087146
NC_035783.1,17895839,17896339,90,0.253352
NC_035783.1,17895882,17896382,90,0.0163917
NC_035783.1,17899022,17899522,90,0.00465367
NC_035783.1,17899770,17900270,90,0.0605507
NC_035783.1,17900693,17901193,90,0.185519
NC_035783.1,17901536,17902036,90,0.35294
NC_035783.1,17904698,17905198,90,0.0591295
NC_035783.1,17906298,17906798,90,0.0136027
NC_035783.1,17906304,17906804,90,0.0504776
NC_035783.1,17906569,17907069,90,0.0107422
NC_035783.1,17906573,17907073,90,0.0505383
NC_035783.1,17906588,17907088,90,0.0111871
NC_035783.1,17906617,17907117,90,0.178593
NC_035783.1,17906684,17907184,90,0.0452991
NC_035783.1,17906771,17907271,90,0.236464
NC_035783.1,17906796,17907296,90,0.230855
NC_035783.1,17906858,17907358,90,0.11439
NC_035783.1,17907091,17907591,90,0.0248347
NC_035783.1,17907092,17907592,90,0.00883679
NC_035783.1,17907117,17907617,90,0.00626345
NC_035783.1,17907184,17907684,90,0.0143079
NC_035783.1,17907248,17907748,90,0.136836
NC_035783.1,17907373,17907873,90,0.00198161
NC_035783.1,17915824,17916324,90,0.00232693
NC_035783.1,17915829,17916329,90,0.00329159
NC_035783.1,17916345,17916845,90,0.787499
NC_035783.1,17916370,17916870,90,0.0368746
NC_035783.1,17916375,17916875,90,0.03796
