CHR,POS1,POS2,N_INDV,R^2
NC_035782.1,53462417,53467417,90,0.0709162
NC_035782.1,53463522,53468522,90,0.0754466
NC_035782.1,53463537,53468537,90,1
NC_035782.1,53464014,53469014,90,0.696292
NC_035782.1,53464648,53469648,90,0.00586243
NC_035782.1,53465498,53470498,90,0.0164184
NC_035782.1,53466408,53471408,90,0.000127551
NC_035782.1,53466677,53471677,90,0.941484
NC_035782.1,53473702,53478702,90,0.0101079
NC_035782.1,53481539,53486539,90,0.941484
NC_035782.1,53482274,53487274,90,0.0273067
NC_035782.1,53489166,53494166,90,0.0203502
NC_035782.1,53492360,53497360,90,0.119842
NC_035782.1,53500005,53505005,90,0.0733065
NC_035782.1,53500921,53505921,90,0.941484
NC_035782.1,53500929,53505929,90,0.413709
NC_035782.1,53501792,53506792,90,0.0161494
NC_035782.1,53501806,53506806,90,0.619421
NC_035782.1,53504905,53509905,90,0.152891
NC_035782.1,53505501,53510501,90,0.0228017
NC_035782.1,53505883,53510883,90,0.0099681
NC_035782.1,53506503,53511503,90,0.171549
NC_035782.1,53508190,53513190,90,0.0301896
NC_035782.1,53509077,53514077,90,8.83E-05
NC_035782.1,53512538,53517538,90,0.00792758
NC_035782.1,53515272,53520272,90,0.0151531
NC_035782.1,53515309,53520309,90,0.100005
NC_035782.1,53515322,53520322,90,0.00929228
NC_035782.1,53515338,53520338,90,0.00301579
NC_035782.1,53516662,53521662,90,0.0936015
NC_035782.1,53518118,53523118,90,1
NC_035782.1,53522913,53527913,90,0.254675
NC_035782.1,53529075,53534075,90,0.132656
NC_035782.1,53529366,53534366,90,3.78E-05
NC_035782.1,53530001,53535001,90,0.283738
NC_035782.1,53533924,53538924,90,0.00114551
NC_035782.1,53534355,53539355,90,0.0224322
NC_035782.1,53545963,53550963,90,0.0476013
NC_035782.1,53546353,53551353,90,0.0709046
NC_035782.1,53546496,53551496,90,0.0281215
NC_035782.1,53547755,53552755,90,0.0281196
NC_035782.1,53547953,53552953,90,0.011369
NC_035782.1,53551291,53556291,90,0.784316
NC_035782.1,53551562,53556562,90,0.0147864
NC_035782.1,53552083,53557083,90,0.0192636
NC_035782.1,53552260,53557260,90,0.193502
NC_035782.1,53552744,53557744,90,0.070407
NC_035782.1,53552755,53557755,90,0.0266586
NC_035782.1,53570211,53575211,90,0.00944691
NC_035782.1,53570215,53575215,90,0.0145775
NC_035782.1,53570264,53575264,90,8.22E-05
NC_035782.1,53573279,53578279,90,0.0224315
NC_035782.1,53574918,53579918,90,0.0649098
NC_035782.1,53577039,53582039,90,0.00778363
NC_035782.1,53578402,53583402,90,0.050328
NC_035782.1,53578573,53583573,90,0.167116
NC_035782.1,53582705,53587705,90,0.000280182
NC_035782.1,53587228,53592228,90,0.0102509
NC_035782.1,53590709,53595709,90,1
NC_035782.1,53591631,53596631,90,0.00498124
NC_035782.1,53591825,53596825,90,0.0517017
NC_035782.1,53596352,53601352,90,0.0336469
NC_035782.1,53598355,53603355,90,0.0322008
NC_035782.1,53598433,53603433,90,1
NC_035782.1,53602505,53607505,90,0.00570415
NC_035782.1,53602575,53607575,90,0.0318222
NC_035782.1,53608267,53613267,90,0.00694418
NC_035782.1,53608811,53613811,90,0.0345635
NC_035782.1,53611208,53616208,90,0.00898403
NC_035782.1,53629700,53634700,90,0.15809
NC_035782.1,53629795,53634795,90,0.285072
NC_035782.1,53630121,53635121,90,0.0111042
NC_035782.1,53633176,53638176,90,0.0266337
NC_035782.1,53634108,53639108,90,0.0100907
NC_035782.1,53634222,53639222,90,0.0238907
NC_035782.1,53634887,53639887,90,0.104718
NC_035782.1,53638636,53643636,90,0.0145775
NC_035782.1,53641438,53646438,90,0.0306062
NC_035782.1,53652298,53657298,90,0.000751315
NC_035782.1,53664692,53669692,90,0.0283012
NC_035782.1,53679752,53684752,90,0.941484
NC_035782.1,53753776,53758776,90,8.41E-06
NC_035782.1,53753820,53758820,90,0.0776936
NC_035782.1,53762185,53767185,90,7.67E-05
NC_035782.1,53762344,53767344,90,0.0086272
NC_035782.1,53762551,53767551,90,0.0290392
NC_035782.1,53762564,53767564,90,0.0313861
NC_035782.1,53764836,53769836,90,0.00395368
NC_035782.1,53765053,53770053,90,0.0354065
NC_035782.1,53766940,53771940,90,0.00644802
NC_035782.1,53767140,53772140,90,0.618713
NC_035782.1,53767716,53772716,90,0.338164
NC_035782.1,53770090,53775090,90,0.13528
NC_035782.1,53772014,53777014,90,0.0101764
NC_035782.1,53775165,53780165,90,0.00380972
NC_035782.1,53778303,53783303,90,1
NC_035782.1,53797041,53802041,90,0.00943777
NC_035782.1,53799348,53804348,90,0.0236811
NC_035782.1,53809781,53814781,90,0.00715246
NC_035782.1,53809786,53814786,90,0.00880749
NC_035782.1,53814556,53819556,90,0.00102811
NC_035782.1,53814789,53819789,90,0.0127551
NC_035782.1,53815693,53820693,90,0.0343706
NC_035782.1,53815698,53820698,90,0.00778363
NC_035782.1,53815699,53820699,90,0.00694137
NC_035782.1,53815714,53820714,90,0.000127861
NC_035782.1,53824671,53829671,90,0.0151595
NC_035782.1,53825001,53830001,90,9.11E-30
NC_035782.1,53845307,53850307,90,0.941484
NC_035782.1,53846929,53851929,90,0.00313283
NC_035782.1,53856034,53861034,90,0.00943777
NC_035782.1,53860996,53865996,90,1
NC_035782.1,53883744,53888744,90,0.0143211
NC_035782.1,53886911,53891911,90,0.148614
NC_035782.1,53886938,53891938,90,0.186098
NC_035782.1,53887127,53892127,90,0.842695
NC_035782.1,53899590,53904590,90,0.57096
NC_035782.1,53901061,53906061,90,0.322989
NC_035782.1,53914561,53919561,90,0.424404
NC_035782.1,53914648,53919648,90,0.00884956
NC_035782.1,53915232,53920232,90,0.00320796
NC_035782.1,53915303,53920303,90,0.0111215
NC_035782.1,53915572,53920572,90,0.0150816
NC_035782.1,53916061,53921061,90,0.0282418
NC_035782.1,53916076,53921076,90,0.0447421
NC_035782.1,53916299,53921299,90,0.00880749
NC_035782.1,53916306,53921306,90,0.00671321
NC_035782.1,53918115,53923115,90,0.889379
NC_035782.1,53918518,53923518,90,0.0614066
NC_035782.1,53918589,53923589,90,0.0188881
NC_035782.1,53919379,53924379,90,1
NC_035782.1,53919383,53924383,90,0.0243144
NC_035782.1,53921124,53926124,90,0.019088
NC_035782.1,53921250,53926250,90,0.0788239
NC_035782.1,53921306,53926306,90,0.0382887
NC_035782.1,53921349,53926349,90,0.0306122
NC_035782.1,53922405,53927405,90,0.074233
NC_035782.1,53923114,53928114,90,0.0146329
NC_035782.1,53924620,53929620,90,0.098586
NC_035782.1,53926360,53931360,90,0.00263682
NC_035782.1,53927110,53932110,90,1
NC_035782.1,53927131,53932131,90,1
NC_035782.1,53930171,53935171,90,0.141722
NC_035782.1,53941597,53946597,90,0.441571
NC_035782.1,53942317,53947317,90,0.175125
NC_035782.1,53943657,53948657,90,0.616042
NC_035782.1,53945204,53950204,90,0.0139752
NC_035782.1,53945408,53950408,90,0.0147102
NC_035782.1,53945458,53950458,90,0.0556706
NC_035782.1,53946954,53951954,90,0.0638404
NC_035782.1,53948055,53953055,90,0.105904
NC_035782.1,53948121,53953121,90,0.00846979
NC_035782.1,53948656,53953656,90,0.315929
NC_035782.1,53948662,53953662,90,0.0137714
NC_035782.1,53950477,53955477,90,0.015851
NC_035782.1,53950738,53955738,90,0.276131
NC_035782.1,53953142,53958142,90,0.0535129
NC_035782.1,53954912,53959912,90,0.000839593
NC_035782.1,53955878,53960878,90,0.0141036
NC_035782.1,53955999,53960999,90,0.00498124
NC_035782.1,53959451,53964451,90,0.00562984
NC_035782.1,53966701,53971701,90,0.00391224
NC_035782.1,53969644,53974644,90,0.211765
NC_035782.1,53970066,53975066,90,0.489631
NC_035782.1,53978888,53983888,90,0.0129723
NC_035782.1,53985511,53990511,90,0.00605539
NC_035782.1,53988874,53993874,90,0.025444
NC_035782.1,53989944,53994944,90,0.192565
NC_035782.1,53990247,53995247,90,1
NC_035782.1,53993554,53998554,90,1
NC_035782.1,53999187,54004187,90,0.101969
NC_035782.1,54002167,54007167,90,0.00206173
NC_035782.1,54003848,54008848,90,0.000981162
NC_035782.1,54014130,54019130,90,0.00769419
NC_035782.1,54030845,54035845,90,0.0105473
NC_035782.1,54030891,54035891,90,0.130609
NC_035782.1,54035570,54040570,90,0.00897293
NC_035782.1,54035884,54040884,90,0.0513566
NC_035782.1,54039574,54044574,90,0.00846979
NC_035782.1,54040883,54045883,90,0.00189137
NC_035782.1,54047170,54052170,90,0.0258752
NC_035782.1,54053428,54058428,90,0.834851
NC_035782.1,54053447,54058447,90,0.631297
NC_035782.1,54069861,54074861,90,0.0180136
NC_035782.1,54072849,54077849,90,0.0298643
NC_035782.1,54074800,54079800,90,0.0538609
NC_035782.1,54075252,54080252,90,0.0179938
NC_035782.1,54079440,54084440,90,0.0225844
NC_035782.1,54079973,54084973,90,0.0677258
NC_035782.1,54084006,54089006,90,0.426889
NC_035782.1,54084536,54089536,90,0.0639121
NC_035782.1,54112187,54117187,90,1.12E-29
NC_035782.1,54112649,54117649,90,0.00395838
NC_035782.1,54112660,54117660,90,0.00362951
NC_035782.1,54112689,54117689,90,1
NC_035782.1,54113948,54118948,90,0.0117152
NC_035782.1,54114479,54119479,90,0.0043753
NC_035782.1,54114535,54119535,90,0.258226
NC_035782.1,54116567,54121567,90,0.0102975
NC_035782.1,54117376,54122376,90,0.0447499
NC_035782.1,54117892,54122892,90,0.0184758
NC_035782.1,54118006,54123006,90,0.0465516
NC_035782.1,54119036,54124036,90,0.842695
NC_035782.1,54121922,54126922,90,1
NC_035782.1,54121975,54126975,90,0.00898403
NC_035782.1,54122364,54127364,90,0.0337513
NC_035782.1,54122947,54127947,90,1
NC_035782.1,54137882,54142882,90,0.00792292
NC_035782.1,54137883,54142883,90,0.0102975
NC_035782.1,54151429,54156429,90,0.00293255
NC_035782.1,54163620,54168620,90,0.0158999
NC_035782.1,54166483,54171483,90,0.36219
NC_035782.1,54173572,54178572,90,0.0163934
NC_035782.1,54187377,54192377,90,0.015015
NC_035782.1,54189959,54194959,90,0.00485842
NC_035782.1,54193478,54198478,90,0.00143924
NC_035782.1,54194715,54199715,90,0.0130264
NC_035782.1,54195011,54200011,90,0.0595662
NC_035782.1,54198630,54203630,90,0.00739011
NC_035782.1,54198633,54203633,90,0.0851068
NC_035782.1,54202254,54207254,90,0.0774303
NC_035782.1,54205671,54210671,90,0.0860754
NC_035782.1,54207072,54212072,90,0.00228185
NC_035782.1,54209827,54214827,90,0.0217972
NC_035782.1,54223290,54228290,90,0.00888769
NC_035782.1,54223454,54228454,90,0.512734
NC_035782.1,54225478,54230478,90,0.0584416
NC_035782.1,54225807,54230807,90,0.941484
NC_035782.1,54226594,54231594,90,0.027585
NC_035782.1,54226614,54231614,90,0.000324137
NC_035782.1,54226842,54231842,90,0.944031
NC_035782.1,54229196,54234196,90,0.0739678
NC_035782.1,54229207,54234207,90,0.29538
NC_035782.1,54229258,54234258,90,0.0583979
NC_035782.1,54234383,54239383,90,0.00967118
NC_035782.1,54239601,54244601,90,0.068796
NC_035782.1,54245232,54250232,90,0.012651
NC_035782.1,54262693,54267693,90,0.00092161
NC_035782.1,54262702,54267702,90,0.150119
NC_035782.1,54277627,54282627,90,0.00498124
NC_035782.1,54280448,54285448,90,0.00221946
NC_035782.1,54283903,54288903,90,0.0655242
NC_035782.1,54286855,54291855,90,0.0152513
NC_035782.1,54287878,54292878,90,0.0370527
NC_035782.1,54289000,54294000,90,0.00769419
NC_035782.1,54291918,54296918,90,0.00498124
NC_035782.1,54304300,54309300,90,0.0147147
NC_035782.1,54304790,54309790,90,0.00253602
NC_035782.1,54306272,54311272,90,0.0434217
NC_035782.1,54307041,54312041,90,0.0103667
NC_035782.1,54309661,54314661,90,0.950311
NC_035782.1,54311183,54316183,90,0.00842214
NC_035782.1,54315268,54320268,90,0.000941088
NC_035782.1,54315982,54320982,90,0.00782867
NC_035782.1,54316415,54321415,90,0.0245411
NC_035782.1,54316571,54321571,90,0.0365497
NC_035782.1,54318993,54323993,90,0.941484
NC_035782.1,54330857,54335857,90,0.0715996
NC_035782.1,54335812,54340812,90,0.0486092
NC_035782.1,54337472,54342472,90,0.0124164
NC_035782.1,54338841,54343841,90,0.442621
NC_035782.1,54339115,54344115,90,0.025046
NC_035782.1,54340208,54345208,90,0.696292
NC_035782.1,54342831,54347831,90,0.18237
NC_035782.1,54347434,54352434,90,0.130435
NC_035782.1,54347564,54352564,90,0.00836372
NC_035782.1,54348433,54353433,90,0.00644802
NC_035782.1,54350029,54355029,90,0.00505022
NC_035782.1,54350063,54355063,90,0.00698758
NC_035782.1,54350848,54355848,90,0.0149527
NC_035782.1,54351253,54356253,90,0.0208733
NC_035782.1,54351316,54356316,90,0.000566775
NC_035782.1,54351343,54356343,90,0.0642361
NC_035782.1,54352372,54357372,90,0.00090009
NC_035782.1,54356259,54361259,90,0.484391
NC_035782.1,54357351,54362351,90,0.0783546
NC_035782.1,54361115,54366115,90,0.889379
NC_035782.1,54375970,54380970,90,0.587347
NC_035782.1,54376081,54381081,90,0.602145
NC_035782.1,54384515,54389515,90,0.0067931
NC_035782.1,54386607,54391607,90,0.00480769
NC_035782.1,54386837,54391837,90,0.00312974
NC_035782.1,54387662,54392662,90,0.236073
NC_035782.1,54391925,54396925,90,0.09283
NC_035782.1,54398370,54403370,90,0.0189454
NC_035782.1,54403533,54408533,90,4.54E-05
NC_035782.1,54406820,54411820,90,0.00789963
NC_035782.1,54409167,54414167,90,0.0179704
NC_035782.1,54411398,54416398,90,0.000994742
NC_035782.1,54415458,54420458,90,0.0114236
NC_035782.1,54415823,54420823,90,0.0161122
NC_035782.1,54465280,54470280,90,0.0550913
NC_035782.1,54466697,54471697,90,0.00838211
NC_035782.1,54466946,54471946,90,0.0222806
NC_035782.1,54470828,54475828,90,0.00766284
NC_035782.1,54470842,54475842,90,0.00428412
NC_035782.1,54476651,54481651,90,0.001998
NC_035782.1,54479546,54484546,90,3.66E-05
NC_035782.1,54479561,54484561,90,0.0147904
NC_035782.1,54479759,54484759,90,0.0546473
NC_035782.1,54482145,54487145,90,3.82E-05
NC_035782.1,54483418,54488418,90,1.95E-05
NC_035782.1,54485940,54490940,90,0.00786026
NC_035782.1,54486149,54491149,90,0.00984939
NC_035782.1,54493449,54498449,90,0.0150444
NC_035782.1,54501026,54506026,90,1.79E-05
NC_035782.1,54501126,54506126,90,0.063321
NC_035782.1,54501382,54506382,90,0.0272339
NC_035782.1,54501556,54506556,90,0.0397496
NC_035782.1,54504974,54509974,90,0.0298355
NC_035782.1,54507403,54512403,90,0.103168
NC_035782.1,54509736,54514736,90,0.0364132
NC_035782.1,54513370,54518370,90,0.0689479
NC_035782.1,54514172,54519172,90,0.0661514
NC_035782.1,54530994,54535994,90,0.00498124
NC_035782.1,54531024,54536024,90,0.010404
NC_035782.1,54531177,54536177,90,0.941484
NC_035782.1,54541258,54546258,90,0.00751352
NC_035782.1,54544321,54549321,90,0.875776
NC_035782.1,54555807,54560807,90,0.0341012
NC_035782.1,54556717,54561717,90,0.0523064
NC_035782.1,54559582,54564582,90,0.0339671
NC_035782.1,54561240,54566240,90,0.0028143
NC_035782.1,54567615,54572615,90,0.000244732
NC_035782.1,54572242,54577242,90,0.000691717
NC_035782.1,54572521,54577521,90,0.0319071
NC_035782.1,54618687,54623687,90,2.39E-05
NC_035782.1,54621800,54626800,90,0.0338892
NC_035782.1,54632477,54637477,90,0.0721081
NC_035782.1,54633486,54638486,90,2.35E-05
NC_035782.1,54633499,54638499,90,0.00616618
NC_035782.1,54633820,54638820,90,0.000109247
NC_035782.1,54682058,54687058,90,0.00083612
NC_035782.1,54692426,54697426,90,0.00260065
NC_035782.1,54692429,54697429,90,0.00540092
NC_035782.1,54729579,54734579,90,0.00330354
NC_035782.1,54729902,54734902,90,0.0690799
NC_035782.1,54730183,54735183,90,0.00630923
NC_035782.1,54730481,54735481,90,0.000231777
NC_035782.1,54732253,54737253,90,0.0323097
NC_035782.1,54732254,54737254,90,0.0199433
NC_035782.1,54743624,54748624,90,0.145584
NC_035782.1,54743672,54748672,90,0.0168325
NC_035782.1,54743975,54748975,90,0.042974
NC_035782.1,54745763,54750763,90,1
NC_035782.1,54751841,54756841,90,0.0131579
NC_035782.1,54751855,54756855,90,0.114278
NC_035782.1,54754460,54759460,90,0.320493
NC_035782.1,54755025,54760025,90,0.0926544
NC_035782.1,54758545,54763545,90,0.116638
NC_035782.1,54759276,54764276,90,0.00131736
NC_035782.1,54764246,54769246,90,0.66205
NC_035782.1,54773981,54778981,90,0.431259
NC_035782.1,54776756,54781756,90,0.0249062
NC_035782.1,54779215,54784215,90,0.122603
NC_035782.1,54811432,54816432,90,0.0281476
NC_035782.1,54827058,54832058,90,0.0157251
NC_035782.1,54827313,54832313,90,0.0447522
NC_035782.1,54827582,54832582,90,0.0173077
NC_035782.1,54827858,54832858,90,0.107143
NC_035782.1,54828501,54833501,90,0.00320666
NC_035782.1,54831281,54836281,90,0.0262491
NC_035782.1,54833293,54838293,90,0.0637755
NC_035782.1,54833302,54838302,90,0.000145433
NC_035782.1,54833390,54838390,90,0.00518262
NC_035782.1,54833561,54838561,90,0.00824071
NC_035782.1,54835560,54840560,90,0.00176741
NC_035782.1,54835609,54840609,90,0.0364133
NC_035782.1,54836205,54841205,90,0.0436871
NC_035782.1,54836611,54841611,90,0.004884
NC_035782.1,54836640,54841640,90,0.0209694
NC_035782.1,54838313,54843313,90,0.227319
NC_035782.1,54838575,54843575,90,0.00690327
NC_035782.1,54839446,54844446,90,0.0323834
NC_035782.1,54839737,54844737,90,0.00231481
NC_035782.1,54839786,54844786,90,0.0698836
NC_035782.1,54840514,54845514,90,0.00591126
NC_035782.1,54840525,54845525,90,0.0714134
NC_035782.1,54843260,54848260,90,0.0632015
NC_035782.1,54856934,54861934,90,0.0258925
NC_035782.1,54857027,54862027,90,0.00417101
NC_035782.1,54857051,54862051,90,0.0787266
NC_035782.1,54880014,54885014,90,0.25241
NC_035782.1,54890030,54895030,90,0.756243
NC_035782.1,54892022,54897022,90,0.00174892
NC_035782.1,54892658,54897658,90,0.0307692
NC_035782.1,54895440,54900440,90,0.0111972
NC_035782.1,54895827,54900827,90,0.109777
NC_035782.1,54895857,54900857,90,0.039501
NC_035782.1,54896057,54901057,90,0.163443
NC_035782.1,54896162,54901162,90,0.000373692
NC_035782.1,54898192,54903192,90,0.00207767
NC_035782.1,54901049,54906049,90,0.000254077
NC_035782.1,54901707,54906707,90,0.0424814
NC_035782.1,54903006,54908006,90,3.26E-05
NC_035782.1,54903077,54908077,90,0.0268725
NC_035782.1,54903775,54908775,90,0.0423655
NC_035782.1,54904259,54909259,90,0.0991184
NC_035782.1,54904612,54909612,90,0.0189125
NC_035782.1,54905741,54910741,90,0.0355341
NC_035782.1,54906289,54911289,90,0.208367
NC_035782.1,54908050,54913050,90,0.00963552
NC_035782.1,54908769,54913769,90,0.0113379
NC_035782.1,54910492,54915492,90,0.0477322
NC_035782.1,54914083,54919083,90,0.0282114
NC_035782.1,54919895,54924895,90,2.99E-05
NC_035782.1,54925174,54930174,90,0.0975161
NC_035782.1,54928779,54933779,90,0.0126523
NC_035782.1,54929309,54934309,90,0.00757365
NC_035782.1,54930472,54935472,90,0.07596
NC_035782.1,54930840,54935840,90,0.193039
NC_035782.1,54931075,54936075,90,0.072552
NC_035782.1,54943886,54948886,90,0.0682731
NC_035782.1,54944537,54949537,90,0.0746446
NC_035782.1,54944563,54949563,90,0.198504
NC_035782.1,54944949,54949949,90,0.343815
NC_035782.1,54954642,54959642,90,0.030426
NC_035782.1,54954670,54959670,90,0.00367017
NC_035782.1,54963107,54968107,90,0.000468209
NC_035782.1,54969903,54974903,90,0.0146118
NC_035782.1,54970115,54975115,90,0.307274
NC_035782.1,54970129,54975129,90,0.16062
NC_035782.1,54975598,54980598,90,0.0227341
NC_035782.1,55019008,55024008,90,0.297772
NC_035782.1,55019461,55024461,90,0.0419455
NC_035782.1,55023676,55028676,90,6.40E-05
NC_035782.1,55026918,55031918,90,0.105337
NC_035782.1,55027448,55032448,90,0.0574398
NC_035782.1,55027518,55032518,90,0.00298035
NC_035782.1,55028258,55033258,90,0.144004
NC_035782.1,55055324,55060324,90,0.269846
NC_035782.1,55056057,55061057,90,0.00469991
NC_035782.1,55056742,55061742,90,0.0876819
NC_035782.1,55056745,55061745,90,0.0177691
NC_035782.1,55056748,55061748,90,0.0104631
NC_035782.1,55057695,55062695,90,0.0179324
NC_035782.1,55057773,55062773,90,0.00133976
NC_035782.1,55059413,55064413,90,0.00916946
NC_035782.1,55059556,55064556,90,0.0154879
NC_035782.1,55059563,55064563,90,0.0256093
NC_035782.1,55060140,55065140,90,0.0403994
NC_035782.1,55075796,55080796,90,0.0867864
NC_035782.1,55075797,55080797,90,0.0485856
NC_035782.1,55079127,55084127,90,0.010389
NC_035782.1,55080072,55085072,90,0.0330831
NC_035782.1,55081803,55086803,90,0.100202
NC_035782.1,55082034,55087034,90,0.0115259
NC_035782.1,55085112,55090112,90,0.048811
NC_035782.1,55085171,55090171,90,0.146979
NC_035782.1,55085259,55090259,90,0.000403822
NC_035782.1,55085571,55090571,90,0.0037921
NC_035782.1,55085604,55090604,90,0.000232947
NC_035782.1,55085656,55090656,90,0.213422
NC_035782.1,55085659,55090659,90,0.0126753
NC_035782.1,55087034,55092034,90,0.0485094
NC_035782.1,55087843,55092843,90,0.10436
NC_035782.1,55087997,55092997,90,0.0364368
NC_035782.1,55088025,55093025,90,0.0106049
NC_035782.1,55088745,55093745,90,0.197632
NC_035782.1,55088805,55093805,90,0.0218926
NC_035782.1,55088808,55093808,90,9.46E-05
NC_035782.1,55093846,55098846,90,0.292048
NC_035782.1,55093860,55098860,90,0.109257
NC_035782.1,55093887,55098887,90,0.0432136
NC_035782.1,55093889,55098889,90,0.0223525
NC_035782.1,55093953,55098953,90,0.0148836
NC_035782.1,55094286,55099286,90,0.00720677
NC_035782.1,55097209,55102209,90,0.106345
NC_035782.1,55097229,55102229,90,0.00744338
NC_035782.1,55099341,55104341,90,0.00011279
NC_035782.1,55099411,55104411,90,0.0330818
NC_035782.1,55099672,55104672,90,0.00168067
NC_035782.1,55099749,55104749,90,0.000177683
NC_035782.1,55100272,55105272,90,0.0174051
NC_035782.1,55100855,55105855,90,0.0771491
NC_035782.1,55101307,55106307,90,0.0521209
NC_035782.1,55101637,55106637,90,0.00129338
NC_035782.1,55101998,55106998,90,0.0102838
NC_035782.1,55103018,55108018,90,9.49E-05
NC_035782.1,55103080,55108080,90,0.0489302
NC_035782.1,55103650,55108650,90,0.0332717
NC_035782.1,55103691,55108691,90,0.0278451
NC_035782.1,55103773,55108773,90,0
NC_035782.1,55103807,55108807,90,0.0332
NC_035782.1,55103810,55108810,90,0.00410044
NC_035782.1,55103957,55108957,90,0.00611217
NC_035782.1,55104011,55109011,90,0.272649
NC_035782.1,55104748,55109748,90,0.000666721
NC_035782.1,55104922,55109922,90,0.00668243
NC_035782.1,55105159,55110159,90,0.132964
NC_035782.1,55105261,55110261,90,0.00113389
NC_035782.1,55106952,55111952,90,0.0140734
NC_035782.1,55107805,55112805,90,0.0211831
NC_035782.1,55107860,55112860,90,0.0174051
NC_035782.1,55107959,55112959,90,0.0405922
NC_035782.1,55110398,55115398,90,0.000992494
NC_035782.1,55110432,55115432,90,0.0760392
NC_035782.1,55111286,55116286,90,0.00812843
NC_035782.1,55112265,55117265,90,0.00550736
NC_035782.1,55112975,55117975,90,0.000155287
NC_035782.1,55115234,55120234,90,0.0383909
NC_035782.1,55115533,55120533,90,4.92E-06
NC_035782.1,55119338,55124338,90,0.000222262
NC_035782.1,55119349,55124349,90,0.00478604
NC_035782.1,55130018,55135018,90,0.0202492
NC_035782.1,55131568,55136568,90,0.0332652
NC_035782.1,55135783,55140783,90,0.00174216
NC_035782.1,55137485,55142485,90,0.00169653
NC_035782.1,55137887,55142887,90,5.98E-06
NC_035782.1,55138356,55143356,90,0.0258289
NC_035782.1,55138737,55143737,90,0.00012444
NC_035782.1,55139051,55144051,90,0.0973067
NC_035782.1,55145054,55150054,90,0.0143659
NC_035782.1,55157601,55162601,90,0.0245536
NC_035782.1,55158847,55163847,90,0.0232635
NC_035782.1,55159060,55164060,90,0.000733712
NC_035782.1,55160635,55165635,90,0.0344121
NC_035782.1,55161050,55166050,90,0.0920598
NC_035782.1,55162682,55167682,90,0.00734766
NC_035782.1,55162708,55167708,90,0.0353002
NC_035782.1,55172605,55177605,90,0.001
NC_035782.1,55188729,55193729,90,0.0234852
NC_035782.1,55189618,55194618,90,0.143613
NC_035782.1,55201148,55206148,90,0.0252454
NC_035782.1,55213130,55218130,90,0.145909
NC_035782.1,55215588,55220588,90,0.0234925
NC_035782.1,55216217,55221217,90,0.000611039
NC_035782.1,55216368,55221368,90,0.105708
NC_035782.1,55216544,55221544,90,0.280277
NC_035782.1,55217903,55222903,90,0.0233796
NC_035782.1,55218137,55223137,90,0.0934449
NC_035782.1,55219846,55224846,90,0.00530307
NC_035782.1,55220379,55225379,90,0.0179553
NC_035782.1,55221337,55226337,90,0.00759741
NC_035782.1,55224822,55229822,90,0.816494
NC_035782.1,55229169,55234169,90,0.0317604
NC_035782.1,55229226,55234226,90,0.0015221
NC_035782.1,55229963,55234963,90,0.00556174
NC_035782.1,55234495,55239495,90,0.0359874
NC_035782.1,55235627,55240627,90,0.044482
NC_035782.1,55237169,55242169,90,0.0762781
NC_035782.1,55238288,55243288,90,0.0111386
NC_035782.1,55240085,55245085,90,0.00162779
NC_035782.1,55241394,55246394,90,0.0640128
NC_035782.1,55243510,55248510,90,0.00739521
NC_035782.1,55243857,55248857,90,0.0148172
NC_035782.1,55246402,55251402,90,0.00916056
NC_035782.1,55246427,55251427,90,0.0356519
NC_035782.1,55259320,55264320,90,0.0347719
NC_035782.1,55259862,55264862,90,0.0381396
NC_035782.1,55261849,55266849,90,0.0555556
NC_035782.1,55266118,55271118,90,0.0021979
NC_035782.1,55266167,55271167,90,0.0121721
NC_035782.1,55273195,55278195,90,0.0326168
NC_035782.1,55280327,55285327,90,0.0185762
NC_035782.1,55281782,55286782,90,0.0264185
NC_035782.1,55292915,55297915,90,0.170654
NC_035782.1,55294418,55299418,90,0.212034
NC_035782.1,55301677,55306677,90,0.179423
NC_035782.1,55308292,55313292,90,0.626787
NC_035782.1,55315927,55320927,90,0.0212874
NC_035782.1,55328708,55333708,90,0.1459
NC_035782.1,55334399,55339399,90,0.228327
NC_035782.1,55338688,55343688,90,0.284679
NC_035782.1,55341607,55346607,90,0.0333132
NC_035782.1,55350033,55355033,90,0.0135023
NC_035782.1,55354924,55359924,90,0.0560124
NC_035782.1,55355443,55360443,90,0.00387315
NC_035782.1,55356022,55361022,90,0.0666319
NC_035782.1,55362288,55367288,90,0.000468473
NC_035782.1,55365069,55370069,90,0.0205759
NC_035782.1,55369644,55374644,90,0.00372826
NC_035782.1,55369738,55374738,90,0.0221296
NC_035782.1,55369851,55374851,90,0.0451246
NC_035782.1,55371612,55376612,90,0.0351648
NC_035782.1,55375705,55380705,90,0.00752995
NC_035782.1,55379878,55384878,90,0.180002
NC_035782.1,55385671,55390671,90,0.000474834
NC_035782.1,55385977,55390977,90,0.109054
NC_035782.1,55394522,55399522,90,0.00131257
NC_035782.1,55402871,55407871,90,0.0231438
NC_035782.1,55406152,55411152,90,0.018759
NC_035782.1,55409148,55414148,90,0.030012
NC_035782.1,55413551,55418551,90,0.0614667
NC_035782.1,55416799,55421799,90,0.787656
NC_035782.1,55418248,55423248,90,0.214507
NC_035782.1,55420551,55425551,90,0.000314964
NC_035782.1,55420620,55425620,90,0.000105921
NC_035782.1,55420907,55425907,90,0.002079
NC_035782.1,55423190,55428190,90,0.0866996
